0.000000e+00,7.933078e+01,3.044389e+02,2.670316e+02,2.866024e+02,2.479224e+02,2.508783e+02,3.067679e+02,2.781630e+02,2.898037e+02,3.566152e+02,3.750330e+02,3.273072e+02,3.216847e+02,3.247368e+02,3.228936e+02,2.862801e+02,2.792368e+02,9.591104e+02,3.490689e+02,3.369543e+02,3.632248e+02,3.728269e+02,2.893639e+02,2.641045e+02,3.532419e+02,2.953982e+02,2.166263e+02,2.808502e+02,9.796778e+02,2.513937e+02,2.228289e+02,2.755644e+02,2.440595e+02,3.010826e+03,3.377910e+02,3.479019e+02,3.411887e+02,3.513319e+02,2.854200e+02,3.014657e+02,3.482499e+02,1.974732e+03,9.482403e+02,1.741815e+04,9.620470e+02,1.996688e+03,9.492830e+02,1.980562e+03,9.617649e+02,1.982287e+03,3.717739e+02,9.741680e+02,1.981806e+03,2.937038e+02,1.978427e+03,3.231291e+02,1.977769e+03,3.005416e+03,9.682893e+02,9.600542e+02,3.424752e+02,1.985065e+03,9.599655e+02,9.506038e+02,9.625577e+02,3.106830e+02,4.035379e+03,3.159473e+02,3.085456e+02,9.566994e+02,3.632996e+02,1.995415e+03,3.169213e+02,2.672053e+02,4.042104e+03,2.854286e+02,3.008341e+03,3.005231e+03,3.382255e+02,3.363894e+02,3.191009e+02,9.731186e+02,1.993394e+03,3.242340e+02,3.024174e+03,2.773090e+02,2.809408e+02,9.619607e+02,2.000755e+03,2.766325e+02,3.495602e+02,1.962335e+03,9.716072e+02,3.740627e+02,1.999313e+03,3.221325e+02,9.525569e+02,6.101978e+03,2.820436e+02,3.149502e+02,3.368125e+02,4.036582e+03,3.147915e+02,3.097171e+02,3.008740e+03,3.012216e+03,2.923950e+02,4.063449e+03,2.140435e+02,1.980639e+03,3.640192e+02,2.398383e+02,3.630333e+02,1.256572e+02,3.317042e+02
7.933078e+01,0.000000e+00,3.189288e+02,2.797908e+02,3.007747e+02,2.578943e+02,2.557114e+02,3.232139e+02,2.930312e+02,3.052763e+02,3.740441e+02,3.900730e+02,3.354598e+02,3.238279e+02,3.412141e+02,3.406710e+02,2.912388e+02,2.894670e+02,9.867533e+02,3.652285e+02,3.551547e+02,3.833064e+02,3.886513e+02,2.633280e+02,2.323953e+02,3.806883e+02,2.986375e+02,2.198625e+02,2.891499e+02,1.006065e+03,2.515331e+02,2.001877e+02,2.749412e+02,2.482140e+02,3.034737e+03,3.553582e+02,3.617386e+02,3.612076e+02,3.729279e+02,2.977773e+02,3.202518e+02,3.693178e+02,1.999339e+03,9.755067e+02,1.743978e+04,9.917099e+02,2.021917e+03,9.755608e+02,2.005771e+03,9.908772e+02,2.006370e+03,3.987238e+02,1.001103e+03,2.007105e+03,2.985570e+02,2.003479e+03,3.335272e+02,2.002426e+03,3.028503e+03,9.920814e+02,9.877546e+02,3.654166e+02,2.009460e+03,9.882941e+02,9.748456e+02,9.914114e+02,3.237005e+02,4.058713e+03,3.326695e+02,3.229405e+02,9.844898e+02,3.836611e+02,2.018121e+03,3.320743e+02,2.740132e+02,4.065582e+03,3.013892e+02,3.031605e+03,3.028803e+03,3.552865e+02,3.537622e+02,3.376507e+02,9.994665e+02,2.017586e+03,3.431196e+02,3.047361e+03,2.862462e+02,2.918357e+02,9.905485e+02,2.024212e+03,2.931191e+02,3.649464e+02,1.985946e+03,9.985892e+02,3.971023e+02,2.024348e+03,3.395330e+02,9.792674e+02,6.124381e+03,2.924509e+02,3.271954e+02,3.562874e+02,4.059289e+03,3.370381e+02,3.305660e+02,3.031256e+03,3.035631e+03,3.120127e+02,4.086039e+03,2.228349e+02,2.005885e+03,3.866059e+02,2.470925e+02,3.864400e+02,1.082001e+02,3.428271e+02
3.044389e+02,3.189288e+02,0.000000e+00,8.123790e+01,9.020266e+01,8.474214e+01,1.333000e+02,1.004961e+02,6.465617e+01,9.714776e+01,9.652088e+01,1.030116e+02,8.831281e+01,1.014282e+02,8.192629e+01,6.785382e+01,1.369874e+02,1.382234e+02,1.033797e+03,9.002437e+01,8.379987e+01,1.304538e+02,1.013498e+02,2.223008e+02,2.342493e+02,1.027849e+02,1.331765e+02,1.542436e+02,1.021092e+02,1.054639e+03,1.500626e+02,1.982018e+02,1.134159e+02,1.567346e+02,3.093393e+03,7.796186e+01,9.825295e+01,7.806816e+01,9.150233e+01,7.009308e+01,5.397178e+01,8.838945e+01,2.057431e+03,1.023845e+03,1.750463e+04,1.033565e+03,2.075469e+03,1.028511e+03,2.060953e+03,1.036249e+03,2.063626e+03,1.200643e+02,1.051538e+03,2.061713e+03,7.275530e+01,2.059229e+03,9.194307e+01,2.058201e+03,3.089767e+03,1.054907e+03,1.034083e+03,7.147215e+01,2.065450e+03,1.031444e+03,1.035980e+03,1.035847e+03,7.048352e+01,4.119028e+03,6.515172e+01,6.867623e+01,1.032542e+03,1.297023e+02,2.082909e+03,9.904245e+01,8.931731e+01,4.125189e+03,6.952323e+01,3.091850e+03,3.087897e+03,5.195214e+01,5.221528e+01,8.815302e+01,1.050133e+03,2.074725e+03,4.975644e+01,3.107226e+03,1.183876e+02,1.209560e+02,1.031109e+03,2.086212e+03,1.070607e+02,9.775620e+01,2.045652e+03,1.046380e+03,1.075578e+02,2.078908e+03,6.251357e+01,1.034168e+03,6.187261e+03,5.578122e+01,1.080353e+02,8.989516e+01,4.120814e+03,5.984574e+01,5.693946e+01,3.094888e+03,3.095448e+03,7.872836e+01,4.148739e+03,1.275812e+02,2.059988e+03,9.313244e+01,1.207124e+02,8.962856e+01,3.866120e+02,8.184537e+01
2.670316e+02,2.797908e+02,8.123790e+01,0.000000e+00,7.019060e+01,5.341087e+01,1.280906e+02,8.074455e+01,6.665470e+01,1.014497e+02,1.405490e+02,1.628689e+02,1.269528e+02,1.195181e+02,1.117319e+02,9.828818e+01,8.940752e+01,9.408789e+01,1.021466e+03,1.378352e+02,1.186816e+02,1.778790e+02,1.419547e+02,2.021613e+02,1.908851e+02,1.536707e+02,1.135793e+02,1.297222e+02,7.146712e+01,1.042326e+03,1.426897e+02,1.551255e+02,1.163569e+02,1.528859e+02,3.080546e+03,1.193884e+02,1.344150e+02,1.301675e+02,1.426272e+02,6.950469e+01,7.443715e+01,1.490648e+02,2.044090e+03,1.012243e+03,1.749088e+04,1.022046e+03,2.063637e+03,1.014082e+03,2.048147e+03,1.023272e+03,2.050983e+03,1.700769e+02,1.037196e+03,2.049078e+03,7.512252e+01,2.046268e+03,1.375179e+02,2.045640e+03,3.075637e+03,1.037433e+03,1.023944e+03,1.308042e+02,2.052606e+03,1.020317e+03,1.018867e+03,1.024300e+03,8.799967e+01,4.105579e+03,9.063465e+01,9.782047e+01,1.020639e+03,1.737351e+02,2.066866e+03,1.129347e+02,6.126134e+01,4.112008e+03,6.171025e+01,3.078340e+03,3.074501e+03,1.132866e+02,1.131614e+02,1.250087e+02,1.037255e+03,2.061369e+03,9.604554e+01,3.093849e+03,7.001594e+01,6.974152e+01,1.022462e+03,2.072061e+03,6.923763e+01,1.375710e+02,2.032385e+03,1.034279e+03,1.592016e+02,2.066277e+03,1.096386e+02,1.019458e+03,6.173766e+03,7.803443e+01,1.327705e+02,1.325163e+02,4.107731e+03,9.525492e+01,8.929182e+01,3.079837e+03,3.082879e+03,7.411510e+01,4.134906e+03,7.452908e+01,2.048249e+03,1.391622e+02,6.546409e+01,1.550128e+02,3.469547e+02,1.253258e+02
2.866024e+02,3.007747e+02,9.020266e+01,7.019060e+01,0.000000e+00,6.819341e+01,1.101750e+02,8.000196e+01,1.046434e+02,1.478632e+02,1.379367e+02,1.561018e+02,1.372811e+02,1.420970e+02,1.305439e+02,9.607415e+01,1.062711e+02,1.250897e+02,1.014886e+03,1.367108e+02,1.242172e+02,1.865058e+02,1.569469e+02,2.358199e+02,2.269148e+02,1.667084e+02,1.216098e+02,1.304582e+02,6.425190e+01,1.036498e+03,1.788510e+02,1.861513e+02,1.423436e+02,1.852155e+02,3.074561e+03,9.927423e+01,1.590784e+02,1.484115e+02,1.610022e+02,9.593211e+01,1.011790e+02,1.505021e+02,2.038145e+03,1.005973e+03,1.748548e+04,1.015197e+03,2.057269e+03,1.008654e+03,2.042095e+03,1.016469e+03,2.045347e+03,1.792145e+02,1.031385e+03,2.042966e+03,1.136054e+02,2.040285e+03,1.516928e+02,2.039637e+03,3.070199e+03,1.033557e+03,1.017611e+03,1.351473e+02,2.046782e+03,1.013246e+03,1.014039e+03,1.017750e+03,1.041860e+02,4.100012e+03,8.130155e+01,1.065477e+02,1.014219e+03,1.813269e+02,2.062265e+03,1.160420e+02,7.985195e+01,4.106152e+03,8.749297e+01,3.072457e+03,3.068698e+03,1.263277e+02,1.258468e+02,1.507255e+02,1.031174e+03,2.055484e+03,1.068508e+02,3.088052e+03,8.326473e+01,8.791288e+01,1.015501e+03,2.066928e+03,8.956881e+01,1.620331e+02,2.026898e+03,1.028097e+03,1.543154e+02,2.060280e+03,1.192935e+02,1.013768e+03,6.168203e+03,8.244253e+01,1.705127e+02,1.276409e+02,4.102129e+03,1.064410e+02,8.790032e+01,3.074627e+03,3.077224e+03,8.180548e+01,4.129285e+03,1.120253e+02,2.042025e+03,1.420244e+02,9.356273e+01,1.503913e+02,3.682125e+02,1.446856e+02
2.479224e+02,2.578943e+02,8.474214e+01,5.341087e+01,6.819341e+01,0.000000e+00,8.840618e+01,9.966606e+01,7.931291e+01,1.199506e+02,1.492748e+02,1.685772e+02,1.253401e+02,1.284970e+02,1.250729e+02,1.047039e+02,1.056756e+02,1.112726e+02,1.012615e+03,1.312538e+02,1.212749e+02,1.806685e+02,1.602789e+02,2.024998e+02,1.867927e+02,1.686606e+02,1.251546e+02,9.847997e+01,7.281229e+01,1.034284e+03,1.349311e+02,1.422372e+02,1.048889e+02,1.430180e+02,3.072444e+03,1.186021e+02,1.403242e+02,1.392708e+02,1.533767e+02,8.492168e+01,9.332002e+01,1.522375e+02,2.036095e+03,1.003422e+03,1.748328e+04,1.013636e+03,2.055309e+03,1.006765e+03,2.039813e+03,1.015018e+03,2.043237e+03,1.834730e+02,1.029686e+03,2.040757e+03,7.477577e+01,2.038216e+03,1.295349e+02,2.037651e+03,3.068363e+03,1.030588e+03,1.014930e+03,1.423724e+02,2.044896e+03,1.011647e+03,1.013287e+03,1.015219e+03,1.068640e+02,4.097815e+03,9.803504e+01,8.967568e+01,1.012053e+03,1.758599e+02,2.059380e+03,1.045279e+02,5.781100e+01,4.104059e+03,7.073244e+01,3.070624e+03,3.066896e+03,1.239177e+02,1.240106e+02,1.334911e+02,1.029728e+03,2.053640e+03,1.177874e+02,3.086157e+03,9.792041e+01,9.934511e+01,1.012861e+03,2.064158e+03,9.321104e+01,1.425865e+02,2.024567e+03,1.025729e+03,1.692225e+02,2.058276e+03,1.250988e+02,1.012419e+03,6.166043e+03,8.017150e+01,1.426225e+02,1.364578e+02,4.099842e+03,1.150478e+02,9.384449e+01,3.073063e+03,3.074566e+03,7.977350e+01,4.127341e+03,7.106017e+01,2.039717e+03,1.538272e+02,6.712705e+01,1.571103e+02,3.274864e+02,1.308336e+02
2.508783e+02,2.557114e+02,1.333000e+02,1.280906e+02,1.101750e+02,8.840618e+01,0.000000e+00,1.566203e+02,1.208620e+02,1.705532e+02,1.948392e+02,2.132690e+02,1.517295e+02,1.613692e+02,1.756003e+02,1.403249e+02,1.462697e+02,1.500212e+02,1.012717e+03,1.540394e+02,1.622977e+02,2.238166e+02,2.047703e+02,2.089295e+02,1.966120e+02,2.096387e+02,1.675919e+02,6.026735e+01,1.302885e+02,1.033403e+03,1.533930e+02,1.530067e+02,1.457643e+02,1.534223e+02,3.071346e+03,1.612838e+02,1.950989e+02,1.819845e+02,1.981021e+02,1.307818e+02,1.522572e+02,1.953168e+02,2.035290e+03,1.002986e+03,1.748165e+04,1.013702e+03,2.054657e+03,1.005282e+03,2.039015e+03,1.015150e+03,2.041746e+03,2.238557e+02,1.029759e+03,2.040071e+03,1.366821e+02,2.037438e+03,1.539563e+02,2.036530e+03,3.066918e+03,1.028277e+03,1.013939e+03,1.762147e+02,2.043695e+03,1.011808e+03,1.011499e+03,1.015355e+03,1.504899e+02,4.096576e+03,1.282775e+02,1.276464e+02,1.011779e+03,2.154073e+02,2.057583e+03,1.337301e+02,1.100755e+02,4.103121e+03,1.373704e+02,3.069485e+03,3.065701e+03,1.659614e+02,1.638835e+02,1.832448e+02,1.028862e+03,2.052624e+03,1.682222e+02,3.085055e+03,1.301602e+02,1.375790e+02,1.012381e+03,2.062168e+03,1.486470e+02,1.972366e+02,2.022857e+03,1.025479e+03,2.048990e+02,2.057273e+03,1.709226e+02,1.011040e+03,6.164530e+03,1.159180e+02,1.835357e+02,1.583080e+02,4.098371e+03,1.573460e+02,1.492279e+02,3.071474e+03,3.072847e+03,1.451893e+02,4.126011e+03,1.227864e+02,2.038708e+03,1.983140e+02,1.021646e+02,1.928626e+02,3.198797e+02,1.710089e+02
3.067679e+02,3.232139e+02,1.004961e+02,8.074455e+01,8.000196e+01,9.966606e+01,1.566203e+02,0.000000e+00,1.119399e+02,1.482761e+02,1.375863e+02,1.552097e+02,1.452265e+02,1.443761e+02,1.344437e+02,1.128896e+02,1.192997e+02,1.382942e+02,1.016765e+03,1.394992e+02,1.268870e+02,1.765139e+02,1.514273e+02,2.339462e+02,2.426358e+02,1.648338e+02,1.139395e+02,1.785387e+02,5.313775e+01,1.038059e+03,1.919414e+02,2.072757e+02,1.579748e+02,1.959539e+02,3.076338e+03,8.469378e+01,1.349667e+02,1.438951e+02,1.556953e+02,1.061188e+02,1.000277e+02,1.365377e+02,2.040094e+03,1.007450e+03,1.748768e+04,1.016096e+03,2.058543e+03,1.010861e+03,2.043380e+03,1.018015e+03,2.047166e+03,1.682700e+02,1.033253e+03,2.044585e+03,1.098636e+02,2.041961e+03,1.623186e+02,2.041302e+03,3.072271e+03,1.035886e+03,1.018823e+03,1.224375e+02,2.048776e+03,1.014546e+03,1.017613e+03,1.018514e+03,1.003625e+02,4.101773e+03,1.087908e+02,1.133917e+02,1.016073e+03,1.810934e+02,2.064490e+03,1.394494e+02,7.762172e+01,4.108001e+03,7.547390e+01,3.074790e+03,3.070738e+03,1.203119e+02,1.216213e+02,1.521580e+02,1.033380e+03,2.057413e+03,1.012015e+02,3.090384e+03,1.097477e+02,1.044059e+02,1.015999e+03,2.068940e+03,7.991681e+01,1.389500e+02,2.029177e+03,1.029259e+03,1.429259e+02,2.061943e+03,1.181933e+02,1.016095e+03,6.170258e+03,9.261021e+01,1.688979e+02,1.353835e+02,4.104134e+03,1.174676e+02,9.507910e+01,3.077188e+03,3.078835e+03,5.699299e+01,4.131658e+03,1.357390e+02,2.043709e+03,1.381696e+02,1.095873e+02,1.522026e+02,3.947490e+02,1.515849e+02
2.781630e+02,2.930312e+02,6.465617e+01,6.665470e+01,1.046434e+02,7.931291e+01,1.208620e+02,1.119399e+02,0.000000e+00,7.894551e+01,1.368413e+02,1.563541e+02,1.078329e+02,1.016884e+02,1.050040e+02,8.748766e+01,1.217109e+02,1.088265e+02,1.031642e+03,1.148340e+02,1.102475e+02,1.615508e+02,1.231881e+02,1.917562e+02,1.985012e+02,1.234529e+02,1.314079e+02,1.260985e+02,1.137496e+02,1.053013e+03,1.235110e+02,1.684127e+02,1.203819e+02,1.277444e+02,3.090948e+03,1.253073e+02,1.234790e+02,9.999556e+01,1.147593e+02,5.760353e+01,6.630351e+01,1.314253e+02,2.054609e+03,1.021685e+03,1.750191e+04,1.031703e+03,2.073738e+03,1.024847e+03,2.058593e+03,1.033778e+03,2.061177e+03,1.454991e+02,1.048532e+03,2.059257e+03,7.231267e+01,2.056783e+03,1.085713e+02,2.055828e+03,3.086716e+03,1.049932e+03,1.032804e+03,9.770052e+01,2.062977e+03,1.029601e+03,1.031208e+03,1.033719e+03,7.700854e+01,4.116441e+03,7.772970e+01,8.374787e+01,1.030158e+03,1.586058e+02,2.078741e+03,1.059503e+02,8.310852e+01,4.122788e+03,8.095158e+01,3.089196e+03,3.085426e+03,8.325535e+01,8.074608e+01,1.043158e+02,1.048111e+03,2.072236e+03,8.127221e+01,3.104667e+03,9.518492e+01,9.188894e+01,1.030540e+03,2.082878e+03,9.451105e+01,1.234206e+02,2.042865e+03,1.044692e+03,1.441123e+02,2.076821e+03,9.617040e+01,1.030323e+03,6.184637e+03,6.891361e+01,1.004296e+02,1.031142e+02,4.118504e+03,7.014266e+01,8.900993e+01,3.091438e+03,3.092940e+03,9.802065e+01,4.146032e+03,9.930211e+01,2.057950e+03,1.257623e+02,8.647539e+01,1.343528e+02,3.574221e+02,1.035492e+02
2.898037e+02,3.052763e+02,9.714776e+01,1.014497e+02,1.478632e+02,1.199506e+02,1.705532e+02,1.482761e+02,7.894551e+01,0.000000e+00,1.240196e+02,1.536194e+02,8.938123e+01,9.555616e+01,7.449301e+01,9.824147e+01,1.341824e+02,1.199150e+02,1.032673e+03,1.196664e+02,1.020063e+02,1.332351e+02,1.057386e+02,2.168938e+02,2.181677e+02,1.065829e+02,1.900154e+02,1.667055e+02,1.520237e+02,1.055043e+03,1.187125e+02,1.855851e+02,1.179032e+02,1.283535e+02,3.092102e+03,1.445161e+02,1.089629e+02,8.708254e+01,9.399490e+01,6.805064e+01,6.464394e+01,1.315667e+02,2.056313e+03,1.023515e+03,1.750344e+04,1.032843e+03,2.075793e+03,1.026742e+03,2.059598e+03,1.034587e+03,2.063150e+03,1.210148e+02,1.051624e+03,2.060339e+03,1.098495e+02,2.058402e+03,8.861770e+01,2.057522e+03,3.088708e+03,1.051683e+03,1.034551e+03,1.213851e+02,2.064946e+03,1.031978e+03,1.034950e+03,1.034707e+03,9.323413e+01,4.117812e+03,1.097596e+02,9.687981e+01,1.031905e+03,1.217773e+02,2.079975e+03,1.068355e+02,1.248880e+02,4.124210e+03,1.116561e+02,3.091094e+03,3.087230e+03,1.026149e+02,1.025325e+02,6.463647e+01,1.051483e+03,2.074286e+03,1.005110e+02,3.106910e+03,1.302108e+02,1.369674e+02,1.031595e+03,2.084225e+03,1.511189e+02,1.124617e+02,2.044676e+03,1.047627e+03,1.355221e+02,2.078485e+03,8.978437e+01,1.032526e+03,6.186055e+03,1.165132e+02,5.738084e+01,1.131867e+02,4.120155e+03,9.353844e+01,1.176916e+02,3.093696e+03,3.094018e+03,1.237789e+02,4.148056e+03,1.245951e+02,2.059065e+03,1.130049e+02,1.393705e+02,1.352009e+02,3.579715e+02,7.114083e+01
